id,source_code
23481,https://github.com/BSSeeker/BSseeker2
23484,https://github.com/alexMyG/MOCDroid
23490,https://github.com/maatouk/constrKriging
23491,https://github.com/cran/LS2W
23493,https://github.com/cran/COMPoissonReg
23494,https://github.com/cran/stabs
23495,https://github.com/cran/RMUTIL
23496,https://github.com/cran/MaxPro
23497,https://github.com/cran/dglars
23498,https://github.com/BelindaHernandez/BART-BMA
23499,https://github.com/cran/dbarts
23500,https://github.com/isidroc/conformal
23510,https://github.com/xxy39/HMM-DM
23510,https://github.com/xxy39/HMM-DM
23519,https://github.com/cran/multimode
23520,https://github.com/cran/feature
23521,https://github.com/cran/diptest
23523,https://github.com/cran/modehunt
23525,https://github.com/bottlepy/bottle
23530,https://github.com/cran/robustlmm
23531,https://github.com/cran/rlme
23532,https://github.com/cran/Biodem
23533,https://github.com/cran/lmf
23534,https://github.com/cran/HPbayes
23535,https://github.com/cran/LifeTables
23536,https://github.com/cran/rworldmap
23537,https://github.com/cran/popdemo
23538,https://github.com/cran/Giza
23539,https://github.com/cran/popbio
23540,https://github.com/cran/wpp2015
23541,https://github.com/cran/wppExplorer
23542,https://github.com/cran/wpp2010
23543,https://github.com/cran/wpp2012
23544,https://github.com/cran/AlleleRetain
23545,https://github.com/cran/neldermead
23546,https://github.com/cran/parma
23549,https://github.com/cran/dfoptim
23550,https://github.com/jlizier/jidt
23551,https://github.com/cran/CLME
23552,https://github.com/cran/glmc
23555,https://github.com/jlizier/jpid
23557,https://github.com/Lab41/PySEAL
23558,https://github.com/Microsoft/SEAL
23559,https://github.com/Menelau/DESlib
23560,https://github.com/GiulioRossetti/ndlib
23565,https://github.com/cwhidden/spr_neighbors
23574,https://github.com/cran/curvHDR
23576,https://github.com/equaeghe/pycohconstraints
23581,https://github.com/lrq3000/PyBox
23594,https://github.com/Microsoft/BioModelAnalyzer
23595,https://github.com/SAP/chevrotain/
23596,https://github.com/cran/multdyn
23597,https://github.com/cbm755/cp_matrices
23599,https://github.com/cran/MBSGS
23600,https://github.com/cran/R2GUESS
23601,https://github.com/cran/SGL
23602,https://github.com/cran/GADAG
23603,https://github.com/cran/qut
23604,https://github.com/fossology/fossology
23606,https://github.com/cran/sensitivity
23609,https://github.com/cran/LDAvis
23613,https://github.com/cran/bayesmix
23622,https://github.com/ruehlef/BraidedJunctions
23624,https://github.com/jrh13/hol-light/tree/master/Jordan
23625,https://github.com/flyspeck/kepler98
23641,https://github.com/dmbee/seglearn
23643,https://github.com/cran/Kader
23644,https://github.com/cran/kedd
23648,https://github.com/cran/face
23656,https://github.com/cran/dclone
23661,https://github.com/cran/Vdgraph
23662,https://github.com/cran/VdgRsm
23663,https://github.com/cran/clickstream
23664,https://github.com/cran/markovchain
23665,https://github.com/cran/MissingDataGUI
23667,https://github.com/cran/irtProb
23668,https://github.com/sjirjies/pyJacqQ
23671,https://github.com/cran/VIMGUI
23672,https://github.com/cran/CoImp
23673,https://github.com/cran/mix
23674,https://github.com/cran/plink
23675,https://github.com/cran/ClickClust
23677,https://github.com/cran/WeightedCluster
23679,https://github.com/cran/micEcon
23681,https://github.com/cran/lga
23687,https://github.com/moderngpu/moderngpu
23713,https://github.com/qiqi/lssode
23724,https://github.com/Martin-Helmer/char-class-calc
23725,https://github.com/Martin-Helmer/char-class-calc/blob/master/CharToric.m2
23727,https://github.com/bluescarni/piranha
23733,https://github.com/cran/LPTime
23736,https://github.com/Verites/verigraph/tree/Parallel-Independence-Benchmarks
23746,https://github.com/cran/Peptides
23754,https://github.com/walkersw/AHF
23771,https://github.com/cran/orsk
23773,https://github.com/cran/RcppParallel
23792,https://github.com/AMReX-codes/amrex
23800,https://github.com/edykeman/kfold
23802,https://github.com/msmbuilder/msmbuilder
23807,https://github.com/cran/BootWPTOS
23810,https://github.com/cran/lava.tobit
23837,https://github.com/cran/mvProbit
23838,https://github.com/cran/conformalClassification
23840,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00089
23841,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00073
23842,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00091
23849,https://github.com/cran/akima
23850,https://github.com/cran/bigGP
23851,https://github.com/cran/VLMC
23852,https://github.com/cran/RSKC
23853,https://github.com/cran/trimcluster
23855,https://github.com/w-mcilhagga/penalized
23856,https://github.com/cran/extRemes
23857,https://github.com/cran/distillery
23858,https://github.com/cran/in2extRemes
23859,https://github.com/cran/Lmoments
23860,https://github.com/cran/ExtremeBounds
23861,https://github.com/cran/pcse
23862,https://github.com/cran/R2MLwiN
23865,https://github.com/cran/rbugs
23867,https://github.com/cran/nlmeODE
23875,https://github.com/zhouweiyg/metaspark
23879,https://github.com/cran/llama
23882,https://gitlab.com/bootstrapcollaboration/CFTs4D#cfts4d
23885,https://github.com/MADPToolbox/MADP
23887,https://github.com/cran/mlt
23894,https://github.com/SMEFTsim/SMEFTsim
23896,https://git.math.uzh.ch/gkratz/varrank
23897,https://github.com/weinbe58/QuSpin
23904,https://github.com/cran/mAr
23907,https://github.com/qojulia
23908,https://github.com/bastikr/CorrelationExpansion.jl
23909,https://github.com/qojulia/CollectiveSpins.jl
23910,https://github.com/SciML/DifferentialEquations.jl
23912,https://github.com/khanhndk/GoGP
23913,https://github.com/algorithmfoundry/Foundry/blob/master/Components/LearningCore/Source/gov/sandia/cognition/learning/algorithm/perceptron/kernel/Forgetron.java
23916,https://github.com/JustinaZ/pcaReduce
23917,https://github.com/pkouki/recsys2015
23924,https://github.com/graphbig/graphBIG
23925,https://github.com/adaptivecomputing/torque
23947,https://github.com/DixianZhu/deBWT
23959,https://github.com/jkrogager/VoigtFit
23960,https://github.com/cran/coexist
23961,https://github.com/cran/simPATHy
23963,https://github.com/voutcn/megahit
23964,https://github.com/AlgoLab/HapCol
23971,https://github.com/fenderglass/Ragout
23972,https://github.com/ksahlin/BESST
23974,https://github.com/triguero/ROSEFW-RF
23976,https://github.com/cran/repfdr
23980,https://github.com/semanticvectors/semanticvectors/wiki
23982,https://github.com/cran/surveillance/blob/master/R/bodaDelay.R
23987,https://github.com/pec27/smerfs
24001,https://github.com/cran/distory
24002,https://github.com/cran/conting
24004,https://github.com/cran/HRM
24007,https://github.com/cran/psbcGroup
24009,https://github.com/fcasal/genpsat
24011,https://github.com/cran/gromovlab
24001,https://github.com/cran/distory
24002,https://github.com/cran/conting
24004,https://github.com/cran/HRM
24007,https://github.com/cran/psbcGroup
24009,https://github.com/fcasal/genpsat
24011,https://github.com/cran/gromovlab
24015,https://github.com/cran/rex
24018,https://github.com/cran/int64
24019,https://github.com/cran/HistogramTools
24020,https://github.com/cran/RMallow
24021,https://github.com/cran/simplexreg
24022,https://github.com/0todd0000/rft1d
24025,https://github.com/cran/SemiParSampleSel
24026,https://github.com/cran/magic
24027,https://github.com/cran/intReg
24028,https://github.com/cran/ssmrob
24029,https://github.com/cran/MAT
24030,https://github.com/cran/orca
24034,https://github.com/samb8s/PsrPopPy
24038,https://github.com/cran/lfl
24039,https://github.com/cran/dlnm
24054,https://github.com/cran/anacor
24057,https://github.com/cran/GMCM
24059,https://github.com/cran/ggmcmc
24060,https://github.com/cran/EpiEstim
24061,https://github.com/cran/OutbreakTools
24064,https://github.com/cran/PurBayes
24072,https://github.com/prody/ProDy
24074,https://github.com/greeshmaswaminathan/Kendo-On-RoadRunner
24075,https://github.com/cvxgrp/ncvx
24079,https://github.com/cran/AID/blob/master/R/boxcoxfr.R
24086,https://github.com/cran/effects
24087,https://github.com/cran/pbkrtest
24088,https://github.com/cran/estimability
24090,https://github.com/cran/PoweR
24091,https://github.com/cran/simsalapar
24092,https://github.com/cran/ezsim
24093,https://github.com/cran/simSummary
24094,https://github.com/cran/tables
24095,https://github.com/cran/harvestr
24096,https://github.com/cran/CountsEPPM
24097,https://github.com/cran/msme
24098,https://github.com/cran/basicspace
24099,https://github.com/cran/wnominate
24100,https://github.com/cran/shrink
24101,https://github.com/cran/mfp
24102,https://github.com/cran/RobPer
24103,https://github.com/cran/GeneCycle
24104,https://github.com/cran/nlts
24105,https://github.com/cran/robustreg
24106,https://github.com/cran/Newdistns
24107,https://github.com/cran/gsbDesign
24111,https://github.com/cran/CovSel
24112,https://github.com/cran/arm
24113,https://github.com/cran/cem
24114,https://github.com/cran/sms
24115,https://github.com/cran/UScensus2000cdp
24116,https://github.com/cran/SPmlficmcm
24117,https://github.com/cran/BMS
24118,https://github.com/cran/BAS
24122,https://github.com/mmaechler/miP
24123,https://github.com/cran/migui
24135,https://github.com/cran/brew
24136,https://github.com/cran/gsarima
24137,https://github.com/cran/mr
24138,https://github.com/cran/sanon
24140,https://github.com/cran/entropart
24141,https://github.com/cran/EntropyEstimation
24142,https://github.com/cran/vegetarian
24143,https://github.com/dmbates/MixedModels.jl
24144,https://github.com/lme4/lme4pureR
24145,https://github.com/cran/blme
24146,https://github.com/cran/HLMdiag
24147,https://github.com/cran/twostageTE
24148,https://github.com/cran/dawai
24149,https://github.com/cran/rrlda
24150,https://github.com/cran/sparsediscrim
24151,https://github.com/cran/ibdreg
24152,https://github.com/cran/threg
24153,https://github.com/cran/OptGS
24158,https://github.com/cnowzohour/greedyBAPs
24159,https://github.com/cran/SimCop
24161,https://github.com/awslabs/s2n
24166,https://github.com/cran/diffIRT
24169,https://github.com/cran/A3
24170,https://github.com/cran/pastecs
24173,https://github.com/cran/groc
24174,https://github.com/cran/ppls
24175,https://github.com/cran/SPIn
24176,https://github.com/cran/PCovR
24177,https://github.com/cran/gMWT
24178,https://github.com/cran/GeneticTools
24179,https://github.com/cran/clinfun
24180,https://github.com/cran/remote
24182,https://github.com/cran/fugeR
24185,https://github.com/cran/fRegression
24187,https://github.com/cran/DTR
24190,https://github.com/cran/DiceEval
24192,https://github.com/cran/DiceView
24193,https://github.com/cran/iqLearn
24194,https://github.com/cran/HardyWeinberg
24195,https://github.com/cran/hwde
24196,https://github.com/cran/genetics
24198,https://github.com/cran/CompLognormal
24199,https://github.com/cran/mc2d
24200,https://github.com/cran/informR
24201,https://github.com/cran/relevent
24202,https://github.com/cran/NHPoisson
24203,https://github.com/cran/gems
24204,https://github.com/cran/sendmailR
24205,https://github.com/cran/SAVE
24207,https://github.com/vesselinux/yaarx
24214,https://github.com/cran/micromap
24215,https://github.com/cran/rmapshaper
24216,https://github.com/cran/GISTools
24218,https://github.com/aryanraj/cesium
24220,https://github.com/cran/aqp
24221,https://github.com/cran/hsdar
24222,https://github.com/cran/signal
24223,https://github.com/cran/amt
24224,https://github.com/cran/optimParallel
24225,https://github.com/cran/BNSP
24226,https://github.com/cran/threejs
24227,https://github.com/jessezwu/IntHistGC
24232,https://github.com/cran/GSIF
24236,https://github.com/cran/ads
24237,https://github.com/cran/spTimer
24238,https://github.com/cran/BLR
24239,https://github.com/cran/spgwr
24240,https://github.com/cran/geoCount
24241,https://github.com/cran/SPODT
24242,https://github.com/cran/prim
24244,https://github.com/cran/RANN
24245,https://github.com/cran/plotGoogleMaps
24246,https://github.com/cran/RapidPolygonLookup
24247,https://github.com/cran/loa
24248,https://github.com/cran/ramps
24250,https://github.com/cran/gptk
24251,https://github.com/cran/geostatsp
24253,https://github.com/cran/SpatialTools
24254,https://github.com/cran/multivator
24255,https://github.com/cran/sspline
24256,https://github.com/GeoDaCenter/GeoDaSpace
24257,https://github.com/cran/sphet
24258,https://github.com/cran/landsat
24259,https://github.com/cran/PTAk
24264,https://github.com/cran/SSN
24265,https://github.com/cran/OpenStreetMap
24268,https://github.com/cran/wmtsa
24269,https://github.com/cran/longitudinalData
24270,https://github.com/cran/x12GUI
24271,https://github.com/cran/x12
24274,https://github.com/cran/qrLMM
24275,https://github.com/cran/BayesCR
24276,https://github.com/cran/bamlss
24279,https://github.com/jdemetra/jdemetra-core
24284,https://github.com/cran/c060
24285,https://github.com/cran/timeROC
24286,https://github.com/cran/risksetROC
24287,https://github.com/cran/survivalROC
24288,https://github.com/cran/s4vd
24292,https://github.com/cran/ipw
24293,https://github.com/cran/VarED
24295,https://github.com/cran/LogicReg
24296,https://github.com/cran/partitions
24297,https://github.com/cran/hybridHclust
24300,https://github.com/cran/clustTool
24301,https://github.com/cran/DiagnosisMed
24302,https://github.com/cran/PresenceAbsence
24304,https://github.com/cran/simexaft
24305,https://github.com/cran/coneproj
24306,https://github.com/cran/Iso
24307,https://github.com/cran/rFerns
24308,https://github.com/cran/GrassmannOptim
24309,https://github.com/fabiansinz/natter
24313,https://github.com/cran/rcdk
24320,https://github.com/polyglot-compiler/polyglot
24333,https://github.com/cran/hdlm
24334,https://github.com/cran/Rcsdp
24336,https://github.com/cran/BurStMisc
24337,https://github.com/cran/soma
24338,https://github.com/TillF/ppso
24339,https://github.com/cran/mcga
24340,https://github.com/cran/hydroPSO
24347,https://github.com/PythonOptimizers/NLP.py
24348,https://github.com/PythonOptimizers/pykrylov
24357,https://github.com/cran/structSSI
24358,https://github.com/cran/fastGHQuad
24360,https://github.com/cran/MiscPsycho
24362,https://github.com/cran/phtt
24364,https://github.com/cran/PermAlgo
24365,https://github.com/cran/cmm
24366,https://github.com/cran/SASmixed
24367,https://github.com/cran/distr
24368,https://github.com/cran/RobLoxBioC
24369,https://github.com/cran/RobAStBase
24370,https://github.com/cran/distrDoc
24373,https://github.com/geomstats/geomstats
24374,https://github.com/AndreaCensi/geometry
24385,https://github.com/cran/clogitL1
24387,https://github.com/cran/skmeans
24388,https://github.com/cran/slam
24389,https://github.com/cran/SWordInstaller
24390,https://github.com/cran/ROracle
24392,https://github.com/cran/QRMlib
24393,https://github.com/cran/cumSeg
24395,https://github.com/cran/AssetPricing
24396,https://github.com/xieliaing/SAS/blob/master/GaussianProcess/HPGLIMMIX.sas
24397,https://github.com/cran/SparseGrid
24398,https://github.com/cran/multiPIM
24399,https://github.com/cran/FIAR
24404,https://github.com/cran/r2lh
24406,https://github.com/cran/matlab
24407,https://github.com/cran/RcmdrPlugin.HH
24414,https://github.com/SCRIP-Project/SCRIP
24415,https://github.com/cran/geomorph
24416,https://github.com/cran/MissMech
24417,https://github.com/cran/BaylorEdPsych
24418,https://github.com/cran/mlmRev
24420,https://github.com/cran/LMERConvenienceFunctions
24421,https://github.com/cran/nullabor
24422,https://github.com/cran/FrF2
24423,https://github.com/cran/DoE.wrapper
24424,https://github.com/cran/FrF2.catlg128
24427,https://github.com/cran/classify
24428,https://github.com/cran/mmeta
24429,https://github.com/cran/HI
24431,https://github.com/cran/games
24433,https://github.com/cran/alphashape3d
24446,https://github.com/cran/deldir
24449,https://github.com/cran/stargazer
24450,https://github.com/cran/cwhmisc
24451,https://github.com/cran/rockchalk
24452,https://github.com/cran/btergm
24453,https://github.com/cran/apsrtable
24455,https://github.com/cran/CARramps/
24456,https://github.com/cran/hSDM
24457,https://github.com/cran/lifecontingencies
24458,https://github.com/cran/termstrc
24459,http://timriffe.github.io/LifeTable/
24460,https://github.com/cran/cplm
24464,https://github.com/cran/costat
24465,https://github.com/cran/MRwarping
24466,https://github.com/cran/bigmemory
24467,https://github.com/cran/biganalytics
24468,https://github.com/cran/synchronicity
24469,https://github.com/cran/bigtabulate
24470,https://github.com/cran/bigalgebra
24471,https://github.com/bwlewis/doRedis
24473,https://github.com/cran/yaml
24474,https://github.com/cran/digeR
24475,https://github.com/cran/JOP
24476,https://github.com/cran/desire
24477,https://github.com/processing/p5.js/wiki/p5.js-overview
24482,https://github.com/vbertone/MELA
24485,https://github.com/bishoksan/RAHFT
24489,https://github.com/cran/rtop
24496,https://github.com/cran/EMCluster
24497,https://github.com/cran/LCAvarsel
24498,https://github.com/cran/SelvarMix
24500,https://github.com/cran/pvrank
24502,https://github.com/cran/profdpm
24503,https://github.com/cran/spatialkernel
24504,https://github.com/cran/playwith
24506,https://github.com/qpdf/qpdf
24507,https://github.com/brentertz/scianimator
24509,https://github.com/cran/R2SWF
24502,https://github.com/cran/profdpm
24503,https://github.com/cran/spatialkernel
24504,https://github.com/cran/playwith
24506,https://github.com/qpdf/qpdf
24507,https://github.com/brentertz/scianimator
24509,https://github.com/cran/R2SWF
24514,https://github.com/cran/flashClust
24517,https://github.com/cran/Hotelling
24518,https://github.com/cran/PBIBD
24519,https://github.com/aleaxit/gmpy
24520,https://github.com/cran/abe
24521,https://github.com/cran/msr
24525,https://github.com/cran/galts
24532,https://github.com/noHup-cc/POSSUM
24537,https://github.com/cran/moult
24538,https://github.com/cran/edcc
24539,https://github.com/cran/tau
24544,https://github.com/cran/cg
24545,https://github.com/cran/qvcalc
24549,https://github.com/cran/st
24550,https://github.com/cran/multitable
24551,https://github.com/cran/mefa
24552,https://github.com/cran/OrdMonReg
24553,https://github.com/cran/dfcrm
24557,https://github.com/cran/ebal
24558,https://github.com/cran/ever
24559,https://github.com/cran/nlsmsn
24562,https://github.com/cran/plfm
24563,https://github.com/cran/blm
24564,https://github.com/cran/inlinedocs
24568,https://github.com/cran/goric
24570,https://github.com/cran/svcm
24571,https://github.com/cran/dlmap
24573,https://github.com/cran/wgaim
24576,https://github.com/cran/chron
24577,https://github.com/cran/date
24578,https://github.com/cran/RSAGA
24588,https://github.com/lockEF/SupCP
24589,https://github.com/xcyan/eccv16_attr2img
24590,https://github.com/coin-or/CyLP
24591,https://github.com/cran/GRCdata
24593,https://github.com/samer--/plml
24595,https://github.com/cran/speedR
24597,https://github.com/cran/gWidgetsWWW
24599,https://github.com/cran/hwriter
24614,https://github.com/anzaika/guidance
24618,https://github.com/hadley/helpr
24619,https://github.com/cran/Deducer
24620,https://github.com/cran/RcmdrPlugin.survival
24624,https://github.com/cran/R2HTML
24625,https://github.com/cran/trackObjs
24631,https://github.com/cran/MFDF
24632,https://github.com/cran/PACE
24634,https://github.com/cran/tm.plugin.dc
24635,https://github.com/cran/mapReduce
24638,https://github.com/cran/DSL
24639,https://github.com/cran/hive
24641,https://github.com/bwallace/OpenMeta-analyst-
24650,https://github.com/rforge/kmndirs
24651,https://github.com/cran/prodlim
24652,https://github.com/cran/survcomp
24656,https://github.com/cran/pathmox
24658,https://github.com/cran/RSVGTipsDevice
24663,https://github.com/cran/gender
24670,https://github.com/equaeghe/mcohconstraints
24674,https://github.com/highlando/TayHoodMinExtForFlowEqns
24675,https://github.com/ManuelMBaumann/genpod
24676,https://github.com/highlando/lqgbt-oseen
24677,https://github.com/audreyqyfu/mrpc
24679,https://github.com/cran/VPdtw
24680,https://github.com/cran/WMTregions
24681,https://github.com/cran/tlemix
24682,https://github.com/cran/bayesclust
24684,https://github.com/cran/ahaz
24685,https://github.com/cran/survivalBIV
24687,https://github.com/cran/nor1mix
24688,https://github.com/cran/bild
24689,https://github.com/cran/approximator
24690,https://github.com/cran/MM
24691,https://github.com/cran/aylmer
24692,https://github.com/mreppell/FTEC
24698,https://github.com/akeranen/the-one
24703,https://github.com/cran/arf3DS4
24704,https://github.com/cran/Rniftilib
24705,https://github.com/cran/oro.nifti
24706,https://github.com/cran/oro.dicom
24708,https://github.com/cran/tractor.base
24709,https://github.com/cran/RNiftyReg
24710,https://github.com/tractor/tractor
24711,https://github.com/cran/mritc
24712,https://github.com/cran/cudaBayesreg
24713,https://github.com/cran/dpmixsim
24714,https://github.com/neurophysik/jitcdde
24715,https://github.com/neurophysik/jitcode
24716,https://github.com/neurophysik/jitcsde
24717,https://github.com/silvest/HEPfit
24724,https://github.com/chuffed/chuffed
24727,https://github.com/martinamaggio/rt-muse
24731,https://github.com/cran/LLM
24732,https://github.com/cran/synlik
24733,https://github.com/cran/epinet
24736,https://github.com/EliseJ/astroABC
24740,https://github.com/jsollari/popABC
24741,https://github.com/mertensu/ABrox
24742,https://github.com/jovana-mitrovic/dr-abc
24751,https://github.com/cran/dcemriS4
24752,https://github.com/cran/cudaBayesregData
24753,https://github.com/cran/DATforDCEMRI
24754,https://github.com/cran/R.utils
24759,https://github.com/cran/kernelFactory
24760,https://github.com/cran/rotationForest
24761,https://github.com/cran/fdrDiscreteNull
24762,https://github.com/cran/discreteMTP
24763,https://github.com/cran/sadists
24764,https://github.com/srautonu/DNABinding
24765,https://github.com/jmchanglab/PSLDoc
24767,https://github.com/cran/BSDA
24768,https://github.com/FeynCalc/feynhelpers
24769,https://github.com/cran/MFDFA
24772,https://github.com/katsiatyna/pynauty_0.6.0-modification
24773,https://github.com/LCOGT/alipy
24790,https://github.com/cran/modTempEff
24791,https://github.com/cran/MCE
24792,https://github.com/cran/MFSAS
24793,https://github.com/cran/lmodel2
24794,https://github.com/cran/OjaNP
24795,https://github.com/cran/exactRankTests
24797,https://github.com/nathanael-fijalkow/stamina/
24800,https://github.com/cran/elliptic
24808,https://github.com/cran/anchors
24809,https://github.com/cran/Synth
24813,https://github.com/bsc-pm/ompss-ee
24821,http://barbagroup.github.io/cuIBM/
24822,https://github.com/FluidityProject/fluidity
24833,https://github.com/cran/cacheSweave
24834,https://github.com/cran/BayesQTLBIC
24836,https://github.com/srush/Hierarchical-Bayes-Compiler
24837,https://github.com/cran/snowball
24838,https://github.com/cran/OAIHarvester
24841,https://github.com/cran/fts
24842,https://github.com/JodaOrg/joda-time
24843,https://github.com/cran/tis
24844,https://github.com/mlipper/runt
24845,https://github.com/cran/its
24861,https://github.com/armstrtw/rabstraction
24862,https://github.com/armstrtw/RObjects
24865,https://github.com/cran/sspir
24866,https://github.com/cran/dse
24867,https://github.com/cran/SMC
24871,https://github.com/cran/scope
24873,https://github.com/cran/sqldf
24874,https://github.com/cran/ForwardSearch
24875,https://github.com/cran/corcounts
24876,https://github.com/gap-packages/Digraphs
24879,https://github.com/cran/OrdFacReg
24881,https://github.com/cran/TGUICore
24882,https://github.com/cran/TGUITeaching/
24883,https://github.com/cran/tkrplot
24884,https://github.com/cran/hergm
24886,https://github.com/cran/tergm
24887,https://github.com/cran/mcgibbsit
24888,https://github.com/cran/blavaan
24889,https://github.com/davidruegamer/coinflibs
24896,https://github.com/cran/conf.design
24897,https://github.com/cran/quint
24898,https://github.com/cran/anoint
24900,https://github.com/cran/randomizeR
24908,https://github.com/cran/experiment
24911,https://github.com/cran/blockrand
24913,https://github.com/cran/pedigree
24915,https://github.com/LaplacesDemonR/LaplacesDemonCpp
24916,https://github.com/cran/bdsmatrix
24917,https://github.com/cran/kinship2
24918,https://github.com/cran/gap
24923,https://github.com/cran/EvalEst
24926,https://github.com/cran/tmap
24927,https://github.com/cran/tmaptools
24929,https://github.com/cran/mapview
24930,https://github.com/cran/classInt
24932,https://github.com/cran/osmar
24936,https://github.com/girdap/girdap
24937,https://github.com/cran/GPC
24939,https://github.com/PhysicsofFluids/AFiD_GPU_opensource
24964,https://github.com/pparna/swe_pifweno3
24983,https://github.com/mkotov/nielsen
24990,https://github.com/cran/eDMA
24991,https://github.com/cran/profvis
24992,https://github.com/cran/dma
24993,https://github.com/cran/PPtreeViz
24994,https://github.com/cran/PPtree
24995,https://github.com/cran/xergm
24996,https://github.com/cran/xergm.common
24997,https://github.com/cran/tnam
24999,https://github.com/meshdgp/MeshDGP
25002,https://github.com/cran/pmclust
25003,https://github.com/delta-rho/RHIPE
25005,https://github.com/cran/cartogram
25006,https://github.com/cran/sf
25007,https://github.com/cran/htmltools
25008,https://github.com/d3/d3
25009,https://github.com/cran/tigris
25011,https://github.com/cran/condmixt
25012,https://github.com/cran/networkDynamic
25013,https://github.com/cran/EpiDynamics
25014,https://github.com/cran/concreg
25015,https://github.com/cran/CARBayesdata
25016,https://github.com/cran/matrixcalc
25002,https://github.com/cran/pmclust
25003,https://github.com/delta-rho/RHIPE
25005,https://github.com/cran/cartogram
25006,https://github.com/cran/sf
25007,https://github.com/cran/htmltools
25008,https://github.com/d3/d3
25009,https://github.com/cran/tigris
25011,https://github.com/cran/condmixt
25012,https://github.com/cran/networkDynamic
25013,https://github.com/cran/EpiDynamics
25014,https://github.com/cran/concreg
25015,https://github.com/cran/CARBayesdata
25016,https://github.com/cran/matrixcalc
25019,https://github.com/cran/nadiv
25020,https://github.com/cran/fanplot
25021,https://github.com/cran/ilc
25023,https://github.com/cran/spaceExt
25025,https://github.com/cran/msda
25027,https://github.com/cran/scalreg
25031,https://github.com/cran/iterators
25033,https://github.com/cran/ThresholdROC
25035,https://github.com/cran/trackeR
25036,https://github.com/cran/pinnacle.API
25037,https://github.com/cran/RcmdrPlugin.SM
25038,https://github.com/cran/SportsAnalytics
25039,https://github.com/cran/mvglmmRank
25049,https://github.com/muellsen/pCMALib
25059,https://github.com/cran/clustMD
25061,https://github.com/cran/HSROC
25062,https://github.com/cran/bamdit
25069,https://github.com/shizuo-kaji/multi2boolean
25072,https://github.com/cran/TP.idm
25081,https://github.com/fanchi/DFLpred
25083,https://github.com/mrb20045/OOgenesis_Pred
25092,https://github.com/cran/shinydashboard
25093,https://github.com/cran/doRNG
25094,https://github.com/cran/epicalc
25096,https://github.com/tgvaughan/icytree
25098,https://github.com/cran/cycleRtools
25099,https://github.com/cran/trajectories
25100,https://github.com/cran/trip
25101,https://github.com/cran/vdmR
25102,https://github.com/cran/gridSVG
25104,https://github.com/cran/blockTools
25105,https://github.com/cran/OneArmPhaseTwoStudy
25106,https://github.com/cran/binseqtest
25108,https://github.com/cran/intsvy
25111,https://github.com/cran/simcausal
25113,https://github.com/cran/simsem
25114,https://github.com/cran/FHtest
25116,https://github.com/cran/MLEcens
25117,https://github.com/cran/hnp
25118,https://github.com/cran/pgam
25119,https://github.com/cran/aods3
25120,https://github.com/cran/nopp
25121,https://github.com/cran/ltmle
25124,https://github.com/cran/spfrontier
25125,https://github.com/cran/Epi
25130,https://github.com/opensbli/opensbli
25131,https://github.com/lkastner/cellularSheaves
25132,https://github.com/fiber-miniapp/ffb-mini
25136,https://github.com/cran/genSurv
25139,https://github.com/rmcelreath/rethinking
25141,https://github.com/cran/DynTxRegime
25142,https://github.com/cran/npde
25143,https://github.com/cran/vcrpart
25144,https://github.com/cran/pcnetmeta
25146,https://github.com/cran/highfrequency
25147,https://github.com/cran/relations
25148,https://github.com/cran/sets
25149,https://github.com/JuliaDynamics/DynamicalBilliards.jl
25150,https://github.com/oysteins/QPA2/
25151,https://github.com/cran/hypergeo
25153,https://github.com/cran/rcom
25155,https://github.com/GNOME/glib
25157,https://github.com/cran/gtkDevice
25160,https://github.com/wxWidgets/wxWidgets
25161,https://github.com/omegahat/REventLoop
25162,https://github.com/omegahat/RDCOMClient
25165,https://github.com/omegahat/RwxWidgets
25169,https://github.com/cran/candisc
25170,https://github.com/cran/UScensus2000
25171,https://github.com/cran/gpclib
25179,https://github.com/cran/YieldCurve
25180,https://github.com/cran/fBonds
25181,https://github.com/cran/epibasix
25182,https://github.com/cran/stochasticGEM
25184,https://github.com/cran/denpro
25202,https://github.com/cran/ppcor
25203,https://github.com/cran/energy/blob/master/R/pdcor.R
25204,https://github.com/cran/ConsRank
25205,https://github.com/bcm-uga/TESS3_encho_sen
25206,https://github.com/ANGSD/angsd
25209,https://github.com/cran/invLT
25212,https://github.com/cran/PoisNonNor
25215,https://github.com/cran/BinOrdNonNor
25216,https://github.com/cran/dae
25218,https://github.com/Singular/Sources/blob/spielwiese/Singular/LIB/rstandard.lib
25219,https://github.com/gprMax/gprMax
25222,https://github.com/Olibear/ArcRoutingLibrary
25241,https://github.com/uniker9/JAutoDiff
25242,https://github.com/lambder/Deriva
25245,https://github.com/coin-or/CoinUtils
25247,https://github.com/ufpr-opt/perprof-py
25249,https://github.com/oliverklee/pixy
25258,https://github.com/ksen007/janala2
25259,https://github.com/Samsung/jalangi2
25272,https://github.com/Data2Dynamics/d2d
25273,https://github.com/cran/mapdata
25274,https://github.com/cran/ptproc
25279,https://github.com/cran/FieldSim
25280,https://github.com/cran/mixlow
25291,https://github.com/cran/tripack
25295,https://github.com/cran/PPforest
25297,https://github.com/cran/DREGAR
25300,https://github.com/cran/GFGM.copula
25305,https://github.com/salvapineda/bilevel
